SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,Product Family,serviceCode,Location,Location Type,Availability,Storage Class,Volume Type,Fee Code,Fee Description,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,Durability
773HK3E2E4F6VQRE,JRTCKXETXF,773HK3E2E4F6VQRE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.14 per GB - Asia Pacific (Sydney) data transfer to US West (Northern California),2016-09-01,0,Inf,GB,0.14,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Sydney),AWS Region,US West (N. California),AWS Region,APS2-USW1-AWS-Out-Bytes,,
F8E5RBBTWDY6X6HP,JRTCKXETXF,F8E5RBBTWDY6X6HP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,2016-09-01,0,Inf,GB,0.01,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,IntraRegion,EU (Ireland),AWS Region,EU (Ireland),AWS Region,EU-DataTransfer-Regional-Bytes,,
UZS7NQWXT488DUJ7,JRTCKXETXF,UZS7NQWXT488DUJ7.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.01 per 1,000 transitions to Standard-Infrequent Access",2016-09-01,0,Inf,Requests,0.00001,USD,API Request,AmazonS3,US East (N. Virginia),AWS Region,,,,,,S3-API-Tier4,Lifecycle Transition Requests into Standard-Infrequent Access,,,,,,Requests-Tier4,,
38PBYJVVFFSTDUJZ,JRTCKXETXF,38PBYJVVFFSTDUJZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",EU (Ireland),AWS Region,Asia Pacific (Tokyo),AWS Region,EU-APN1-AWS-In-ABytes-T2,,
TE68GCH75ZYS33MY,JRTCKXETXF,TE68GCH75ZYS33MY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",Asia Pacific (Mumbai),AWS Region,Asia Pacific (Seoul),AWS Region,APS3-APN2-AWS-Out-ABytes-T1,,
TETBC9DJSKYSG85T,JRTCKXETXF,TETBC9DJSKYSG85T.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer to Asia Pacific (Singapore),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",EU (Frankfurt),AWS Region,Asia Pacific (Singapore),AWS Region,EUC1-APS1-AWS-Out-ABytes-T2,,
G8AXBRPMUXJ7CWNZ,JRTCKXETXF,G8AXBRPMUXJ7CWNZ.JRTCKXETXF.6YNURZBX9Y,OnDemand,$0.0240 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,0,1024,GB-Mo,0.024,USD,Storage,AmazonS3,Asia Pacific (Singapore),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS1-TimedStorage-RRS-ByteHrs,,99.99%
G8AXBRPMUXJ7CWNZ,JRTCKXETXF,G8AXBRPMUXJ7CWNZ.JRTCKXETXF.QUZRP4P8Y4,OnDemand,$0.0236 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024,51200,GB-Mo,0.0236,USD,Storage,AmazonS3,Asia Pacific (Singapore),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS1-TimedStorage-RRS-ByteHrs,,99.99%
G8AXBRPMUXJ7CWNZ,JRTCKXETXF,G8AXBRPMUXJ7CWNZ.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.0232 per GB - next 450 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,51200,512000,GB-Mo,0.0232,USD,Storage,AmazonS3,Asia Pacific (Singapore),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS1-TimedStorage-RRS-ByteHrs,,99.99%
G8AXBRPMUXJ7CWNZ,JRTCKXETXF,G8AXBRPMUXJ7CWNZ.JRTCKXETXF.YJ98HAVVPP,OnDemand,$0.0228 per GB - next 500 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,512000,1024000,GB-Mo,0.0228,USD,Storage,AmazonS3,Asia Pacific (Singapore),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS1-TimedStorage-RRS-ByteHrs,,99.99%
G8AXBRPMUXJ7CWNZ,JRTCKXETXF,G8AXBRPMUXJ7CWNZ.JRTCKXETXF.J25EHUHHDK,OnDemand,$0.0224 per GB - next 4000 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024000,5120000,GB-Mo,0.0224,USD,Storage,AmazonS3,Asia Pacific (Singapore),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS1-TimedStorage-RRS-ByteHrs,,99.99%
G8AXBRPMUXJ7CWNZ,JRTCKXETXF,G8AXBRPMUXJ7CWNZ.JRTCKXETXF.JR3K5QW8G3,OnDemand,$0.0220 per GB - storage used /  month over 5000 TB - Reduced Redundancy Storage,2016-09-01,5120000,Inf,GB-Mo,0.022,USD,Storage,AmazonS3,Asia Pacific (Singapore),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,APS1-TimedStorage-RRS-ByteHrs,,99.99%
KSBFQZKTYMM2Q863,JRTCKXETXF,KSBFQZKTYMM2Q863.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.019 per GB-Month of storage used in Standard-Infrequent Access,2016-09-01,0,Inf,GB-Mo,0.019,USD,Storage,AmazonS3,US West (N. California),AWS Region,99.9%,Infrequent Access,Standard - Infrequent Access,,,,,,,,,,USW1-TimedStorage-SIA-ByteHrs,,99.999999999%
EFB493XZ6X27EMZ5,JRTCKXETXF,EFB493XZ6X27EMZ5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,Asia Pacific (Seoul),AWS Region,Asia Pacific (Sydney),AWS Region,APN2-APS2-AWS-Out-ABytes,,
VC82CJDDSFNP4XFS,JRTCKXETXF,VC82CJDDSFNP4XFS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",EU (Ireland),AWS Region,US East (N. Virginia),AWS Region,EU-USE1-AWS-Out-ABytes-T1,,
CKGRVZEV9TSRCJAJ,JRTCKXETXF,CKGRVZEV9TSRCJAJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from Asia Pacific (Tokyo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",US East (Ohio),AWS Region,Asia Pacific (Tokyo),AWS Region,USE2-APN1-AWS-In-ABytes-T1,,
Q9WM6F9YTQG8DHUM,JRTCKXETXF,Q9WM6F9YTQG8DHUM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - South America (Sao Paulo) data transfer from Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,South America (Sao Paulo),AWS Region,Asia Pacific (Seoul),AWS Region,SAE1-APN2-AWS-In-Bytes,,
DE3JZKG5YGPQB3QA,JRTCKXETXF,DE3JZKG5YGPQB3QA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,US East (Ohio),AWS Region,US West (N. California),AWS Region,USE2-USW1-AWS-In-ABytes,,
KQ8DJRA6YRVRHAET,JRTCKXETXF,KQ8DJRA6YRVRHAET.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US West (Northern California) Amazon S3 accelerated data transfer to EU (Ireland),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,US West (N. California),AWS Region,EU (Ireland),AWS Region,USW1-EU-AWS-Out-ABytes,,
4AMX5K3ZJ8H8N5CS,JRTCKXETXF,4AMX5K3ZJ8H8N5CS.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer from US West (Oregon),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",South America (Sao Paulo),AWS Region,US West (Oregon),AWS Region,SAE1-USW2-AWS-In-ABytes-T1,,
UGB4ABY648TTF8AH,JRTCKXETXF,UGB4ABY648TTF8AH.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer from US West (Oregon),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,Asia Pacific (Mumbai),AWS Region,US West (Oregon),AWS Region,APS3-USW2-AWS-In-ABytes,,
4MM5RQX2WA3G4XKA,JRTCKXETXF,4MM5RQX2WA3G4XKA.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",US East (Ohio),AWS Region,Asia Pacific (Mumbai),AWS Region,USE2-APS3-AWS-In-ABytes-T1,,
GTAYZ2VH3XJQKP46,JRTCKXETXF,GTAYZ2VH3XJQKP46.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer from US East (Ohio),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",EU (Frankfurt),AWS Region,US East (Ohio),AWS Region,EUC1-USE2-AWS-In-ABytes-T2,,
H7HKGA4JHJJTUMAZ,JRTCKXETXF,H7HKGA4JHJJTUMAZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Mumbai) Amazon S3 accelerated data transfer from US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Mumbai),AWS Region,US East (N. Virginia),AWS Region,APS3-USE1-AWS-In-ABytes-T2,,
GHV2K67N2WSSBCK8,JRTCKXETXF,GHV2K67N2WSSBCK8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.14 per GB - Asia Pacific (Sydney) data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.14,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Sydney),AWS Region,Asia Pacific (Seoul),AWS Region,APS2-APN2-AWS-Out-Bytes,,
NCEXAMAYPP24YMWT,JRTCKXETXF,NCEXAMAYPP24YMWT.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.06 per 1,000 Glacier Requests",2016-09-01,0,Inf,Requests,0.00006,USD,API Request,AmazonS3,Asia Pacific (Sydney),AWS Region,,,,,,S3-API-Tier3,Glacier Requests,,,,,,APS2-Requests-Tier3,,
M9D34X8ZHECCKKRU,JRTCKXETXF,M9D34X8ZHECCKKRU.JRTCKXETXF.6YNURZBX9Y,OnDemand,$0.0240 per GB - first 1 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,0,1024,GB-Mo,0.024,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,TimedStorage-RRS-ByteHrs,,99.99%
M9D34X8ZHECCKKRU,JRTCKXETXF,M9D34X8ZHECCKKRU.JRTCKXETXF.QUZRP4P8Y4,OnDemand,$0.0236 per GB - next 49 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024,51200,GB-Mo,0.0236,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,TimedStorage-RRS-ByteHrs,,99.99%
M9D34X8ZHECCKKRU,JRTCKXETXF,M9D34X8ZHECCKKRU.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.0232 per GB - next 450 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,51200,512000,GB-Mo,0.0232,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,TimedStorage-RRS-ByteHrs,,99.99%
M9D34X8ZHECCKKRU,JRTCKXETXF,M9D34X8ZHECCKKRU.JRTCKXETXF.YJ98HAVVPP,OnDemand,$0.0228 per GB - next 500 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,512000,1024000,GB-Mo,0.0228,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,TimedStorage-RRS-ByteHrs,,99.99%
M9D34X8ZHECCKKRU,JRTCKXETXF,M9D34X8ZHECCKKRU.JRTCKXETXF.J25EHUHHDK,OnDemand,$0.0224 per GB - next 4000 TB / month of storage used - Reduced Redundancy Storage,2016-09-01,1024000,5120000,GB-Mo,0.0224,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,TimedStorage-RRS-ByteHrs,,99.99%
M9D34X8ZHECCKKRU,JRTCKXETXF,M9D34X8ZHECCKKRU.JRTCKXETXF.JR3K5QW8G3,OnDemand,$0.0220 per GB - storage used /  month over 5000 TB - Reduced Redundancy Storage,2016-09-01,5120000,Inf,GB-Mo,0.022,USD,Storage,AmazonS3,US East (N. Virginia),AWS Region,99.99%,Non-Critical Data,Reduced Redundancy,,,,,,,,,,TimedStorage-RRS-ByteHrs,,99.99%
ANPJXQB8HU4HW86Z,JRTCKXETXF,ANPJXQB8HU4HW86Z.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Tokyo) Amazon S3 accelerated data transfer to Asia Pacific (Seoul),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,Asia Pacific (Tokyo),AWS Region,Asia Pacific (Seoul),AWS Region,APN1-APN2-AWS-Out-ABytes,,
P8DVME3QY35YA4A3,JRTCKXETXF,P8DVME3QY35YA4A3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Outbound from close by location,Asia Pacific (Seoul),AWS Region,US East (N. Virginia),AWS Region,APN2-USE1-AWS-Out-ABytes,,
9MG5B7V4UUU2WPAV,JRTCKXETXF,9MG5B7V4UUU2WPAV.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.000 per GB - data transfer in per month,2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Inbound,External,Other,US East (N. Virginia),AWS Region,DataTransfer-In-Bytes,,
3B4U6MV4BS43H7QN,JRTCKXETXF,3B4U6MV4BS43H7QN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.018 per GB-Month of storage used for small objects       ,2016-09-01,0,Inf,GB-Mo,0.018,USD,Fee,AmazonS3,Asia Pacific (Seoul),AWS Region,,,,S3-Storage-SIA-SmObject,Fee for storing small objects (<128KB) in SIA Storage,,,,,,,,APN2-TimedStorage-SIA-SmObjects,,
3NX3C64DZE2RYDJM,JRTCKXETXF,3NX3C64DZE2RYDJM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer to EU (Germany),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",EU (Ireland),AWS Region,US West (Oregon),AWS Region,EU-USW2-AWS-Out-ABytes-T2,,
WK6P2VY4UVDH4G8W,JRTCKXETXF,WK6P2VY4UVDH4G8W.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB data transfer out of Asia Pacific (Mumbai) to CloudFront,2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Mumbai),AWS Region,Amazon CloudFront,AWS Edge Location,APS3-CloudFront-Out-Bytes,,
Z2ZE5ZK63EMSMFRU,JRTCKXETXF,Z2ZE5ZK63EMSMFRU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.16 per GB - South America (Sao Paulo) data transfer to US West (Northern California),2016-09-01,0,Inf,GB,0.16,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,South America (Sao Paulo),AWS Region,US West (N. California),AWS Region,SAE1-USW1-AWS-Out-Bytes,,
ACK5UMDVNV4Y8WJD,JRTCKXETXF,ACK5UMDVNV4Y8WJD.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.01 per 10,000 GET and all other requests  to Standard-Infrequent Access",2016-09-01,0,Inf,Requests,0.000001,USD,API Request,AmazonS3,EU (Ireland),AWS Region,,,,,,S3-API-SIA-Tier2,GET and all other requests  to Standard-Infrequent Access,,,,,,EU-Requests-SIA-Tier2,,
DCJ9PQPS73GB5KW9,JRTCKXETXF,DCJ9PQPS73GB5KW9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Singapore) Amazon S3 accelerated data transfer to US East (Northern Virginia),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",Asia Pacific (Singapore),AWS Region,US East (N. Virginia),AWS Region,APS1-USE1-AWS-Out-ABytes-T2,,
ZHYQVVE9DH3VPF57,JRTCKXETXF,ZHYQVVE9DH3VPF57.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Sydney) Amazon S3 accelerated data transfer from South America (Sao Paulo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations outside US, Europe or Japan",Asia Pacific (Sydney),AWS Region,South America (Sao Paulo),AWS Region,APS2-SAE1-AWS-In-ABytes-T2,,
36H7S3NU9B7S3UT5,JRTCKXETXF,36H7S3NU9B7S3UT5.JRTCKXETXF.Q3Z75P77EN,OnDemand,$0.090 per GB - first 10 TB / month data transfer out beyond the global free tier,2016-09-01,0,10240,GB,0.09,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Outbound,US East (Ohio),AWS Region,External,Other,USE2-DataTransfer-Out-Bytes,,
36H7S3NU9B7S3UT5,JRTCKXETXF,36H7S3NU9B7S3UT5.JRTCKXETXF.VF6T3GAUKQ,OnDemand,$0.085 per GB - next 40 TB / month data transfer out,2016-09-01,10240,51200,GB,0.085,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Outbound,US East (Ohio),AWS Region,External,Other,USE2-DataTransfer-Out-Bytes,,
36H7S3NU9B7S3UT5,JRTCKXETXF,36H7S3NU9B7S3UT5.JRTCKXETXF.N9EW5UVVPA,OnDemand,$0.070 per GB - next 100 TB / month data transfer out,2016-09-01,51200,153600,GB,0.07,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Outbound,US East (Ohio),AWS Region,External,Other,USE2-DataTransfer-Out-Bytes,,
36H7S3NU9B7S3UT5,JRTCKXETXF,36H7S3NU9B7S3UT5.JRTCKXETXF.GPHXDESFBB,OnDemand,$0.050 per GB - greater than 150 TB / month data transfer out,2016-09-01,153600,Inf,GB,0.05,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,AWS Outbound,US East (Ohio),AWS Region,External,Other,USE2-DataTransfer-Out-Bytes,,
TP82XC7EEXREX9XW,JRTCKXETXF,TP82XC7EEXREX9XW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer from Asia Pacific (Sydney),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,EU (Frankfurt),AWS Region,Asia Pacific (Sydney),AWS Region,EUC1-APS2-AWS-In-ABytes,,
ETV29GAPFUB4SJA8,JRTCKXETXF,ETV29GAPFUB4SJA8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer to EU (Ireland),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations within US, Europe or Japan",EU (Frankfurt),AWS Region,EU (Ireland),AWS Region,EUC1-EU-AWS-Out-ABytes-T1,,
H47KDX6Z7FAQJCGN,JRTCKXETXF,H47KDX6Z7FAQJCGN.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.00 per GB - AWS GovCloud (US) data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Inbound,AWS GovCloud (US),AWS Region,Asia Pacific (Mumbai),AWS Region,UGW1-APS3-AWS-In-Bytes,,
B66ZEPTUUSHNP7D3,JRTCKXETXF,B66ZEPTUUSHNP7D3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.080 per GB - Asia Pacific (Seoul) data transfer to US West (Oregon),2016-09-01,0,Inf,GB,0.08,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,InterRegion Outbound,Asia Pacific (Seoul),AWS Region,US West (Oregon),AWS Region,APN2-USW2-AWS-Out-Bytes,,
W9GJ4G7H8TURM9WJ,JRTCKXETXF,W9GJ4G7H8TURM9WJ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - South America (Sao Paulo) Amazon S3 accelerated data transfer to US West (Northern California),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",South America (Sao Paulo),AWS Region,US West (N. California),AWS Region,SAE1-USW1-AWS-Out-ABytes-T2,,
NSX3W799EJTU4XNG,JRTCKXETXF,NSX3W799EJTU4XNG.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - US East (Ohio) Amazon S3 accelerated data transfer from South America (Sao Paulo),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Inbound using edge locations within US, Europe or Japan",US East (Ohio),AWS Region,South America (Sao Paulo),AWS Region,USE2-SAE1-AWS-In-ABytes-T1,,
43TAS2VXGX3DDNQP,JRTCKXETXF,43TAS2VXGX3DDNQP.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - Asia Pacific (Seoul) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",Asia Pacific (Seoul),AWS Region,Asia Pacific (Mumbai),AWS Region,APN2-APS3-AWS-Out-ABytes-T2,,
3RR9R8Y8AP2EVFUF,JRTCKXETXF,3RR9R8Y8AP2EVFUF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.02 per GB-Month prorated for small objects deleted or overwritten before 30 days in Standard-Infrequent Access,2016-09-01,0,Inf,GB-Mo,0.02,USD,Fee,AmazonS3,Asia Pacific (Singapore),AWS Region,,,,S3:EarlyDelete-SIA-SmallObjects,Pro-rated fee for small objects deleted before 30 days in Standard-Infrequent Access volume,,,,,,,,APS1-EarlyDelete-SIA-SmObjects,,
9GNKRXXX5YQJ6YH9,JRTCKXETXF,9GNKRXXX5YQJ6YH9.JRTCKXETXF.6YS6EN2CT7,OnDemand,"$0.040 per GB - Amazon S3 accelerated data transfer in (from within US, Europe or Japan)",2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated AWS Inbound using edge locations within US, Europe or Japan",External,Other,US West (Oregon),AWS Region,USW2-DataTransfer-In-ABytes-T1,,
ZZWPJ23KPQPQDM5D,JRTCKXETXF,ZZWPJ23KPQPQDM5D.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Germany) Amazon S3 accelerated data transfer to Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,"Accelerated InterRegion Outbound using edge locations outside US, Europe or Japan",EU (Frankfurt),AWS Region,Asia Pacific (Mumbai),AWS Region,EUC1-APS3-AWS-Out-ABytes-T2,,
ZQ94HY79Z6RCXGCE,JRTCKXETXF,ZQ94HY79Z6RCXGCE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$0.040 per GB - EU (Ireland) Amazon S3 accelerated data transfer from Asia Pacific (Mumbai),2016-09-01,0,Inf,GB,0.04,USD,Data Transfer,AWSDataTransfer,,,,,,,,,,Accelerated InterRegion Inbound from close by location,EU (Ireland),AWS Region,Asia Pacific (Mumbai),AWS Region,EU-APS3-AWS-In-ABytes,,
5QVJMK36NJC9G6DC,JRTCKXETXF,5QVJMK36NJC9G6DC.JRTCKXETXF.6YNURZBX9Y,OnDemand,$0.0330 per GB - first 1 TB / month of storage used,2016-09-01,0,1024,GB-Mo,0.033,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,APS2-TimedStorage-ByteHrs,,99.999999999%
5QVJMK36NJC9G6DC,JRTCKXETXF,5QVJMK36NJC9G6DC.JRTCKXETXF.QUZRP4P8Y4,OnDemand,$0.0324 per GB - next 49 TB / month of storage used,2016-09-01,1024,51200,GB-Mo,0.0324,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,APS2-TimedStorage-ByteHrs,,99.999999999%
5QVJMK36NJC9G6DC,JRTCKXETXF,5QVJMK36NJC9G6DC.JRTCKXETXF.D42MF2PVJS,OnDemand,$0.0319 per GB - next 450 TB / month of storage used,2016-09-01,51200,512000,GB-Mo,0.0319,USD,Storage,AmazonS3,Asia Pacific (Sydney),AWS Region,99.99%,General Purpose,Standard,,,,,,,,,,APS2-TimedStorage-ByteHrs,,99.999999999%
